Master Index,before_after,date_diff,flight_length,label,hierarchy,number_flights_before
26229,same,0,60.0,drain line/tube damage,,-1
26230,before,-3,4388.0,drain line/tube damage,,3
26231,after,3,76.0,drain line/tube damage,,-1
26232,before,-2,67.0,drain line/tube damage,,2
26233,before,0,4773.0,drain line/tube damage,,0
26234,before,-2,5876.0,drain line/tube damage,,1
26235,same,0,356.0,drain line/tube damage,,-1
26236,before,-1,5166.0,drain line/tube damage,,0
26237,same,0,2908.0,drain line/tube damage,,-1
26238,before,0,5973.0,drain line/tube damage,,0
26239,before,0,185.0,drain line/tube damage,,0
26240,after,2,5928.0,drain line/tube damage,,-1
26241,before,0,5521.0,drain line/tube damage,,0
26242,before,-6,2005.0,drain line/tube damage,,0
26243,before,0,3964.0,drain line/tube damage,,0
26244,before,0,29.0,drain line/tube damage,,0
26245,before,0,4837.0,drain line/tube damage,,0
26246,same,0,387.0,drain line/tube damage,,-1
26247,before,0,5787.0,drain line/tube damage,,0
26248,same,0,45.0,drain line/tube damage,,-1
26249,before,0,6034.0,drain line/tube damage,,0
26250,before,0,528.0,drain line/tube damage,,0
26251,after,1,5881.0,drain line/tube damage,,-1
26252,after,2,29.0,drain line/tube damage,,-1
26253,same,0,4076.0,drain line/tube damage,,-1
26254,before,-6,5459.0,drain line/tube damage,,2
26255,before,0,428.0,drain line/tube damage,,0
26256,after,1,4995.0,drain line/tube damage,,-1
26257,before,0,5303.0,drain line/tube damage,,0
26258,after,2,8165.0,drain line/tube damage,,-1
26259,after,2,5475.0,drain line/tube damage,,-1
26260,before,-2,5336.0,drain line/tube damage,,3
26261,before,-3,6682.0,drain line/tube damage,,3
26262,after,2,4879.0,drain line/tube damage,,-1
26263,same,0,2954.0,drain line/tube damage,,-1
26264,after,2,5737.0,drain line/tube damage,,-1
26265,before,-1,3360.0,drain line/tube damage,,2
26266,before,-1,3512.0,drain line/tube damage,,0
26267,after,2,5358.0,drain line/tube damage,,-1
26268,after,1,7904.0,drain line/tube damage,,-1
26269,before,0,668.0,drain line/tube damage,,0
26270,before,0,3669.0,drain line/tube damage,,0
26271,after,3,14.0,drain line/tube damage,,-1
26272,after,3,60.0,drain line/tube damage,,-1
26273,after,2,4056.0,drain line/tube damage,,-1
26274,before,0,12532.0,drain line/tube damage,,0
26275,before,-1,2128.0,drain line/tube damage,,1
26276,after,1,8543.0,drain line/tube damage,,-1
26277,after,1,3624.0,drain line/tube damage,,-1
26278,after,4,5928.0,drain line/tube damage,,-1
26279,before,-1,4151.0,drain line/tube damage,,3
26280,same,0,14.0,drain line/tube damage,,-1
26281,before,0,263.0,drain line/tube damage,,0
26282,before,-2,5320.0,drain line/tube damage,,1
26283,before,-2,4743.0,drain line/tube damage,,4
26284,after,1,4823.0,drain line/tube damage,,-1
26285,after,2,9508.0,drain line/tube damage,,-1
26286,before,0,5256.0,drain line/tube damage,,0
26287,before,-2,8263.0,drain line/tube damage,,2
26288,same,0,29.0,drain line/tube damage,,-1
26289,same,0,543.0,drain line/tube damage,,-1
26290,before,0,3652.0,drain line/tube damage,,0
26291,same,0,4854.0,drain line/tube damage,,-1
26292,before,0,3701.0,drain line/tube damage,,0
26293,before,-2,4901.0,drain line/tube damage,,1
26294,before,0,32.0,drain line/tube damage,,0
26295,before,-2,4916.0,drain line/tube damage,,2
26296,same,0,730.0,drain line/tube damage,,-1
26297,before,0,4434.0,drain line/tube damage,,0
26298,before,0,377.0,drain line/tube damage,,0
26299,before,0,185.0,drain line/tube damage,,0
26300,after,1,4092.0,drain line/tube damage,,-1
26301,before,0,29.0,drain line/tube damage,,0
26302,before,-1,1026.0,drain line/tube damage,,0
26303,after,1,29.0,drain line/tube damage,,-1
26304,after,1,6191.0,drain line/tube damage,,-1
26305,after,1,3579.0,drain line/tube damage,,-1
26306,same,0,5926.0,drain line/tube damage,,-1
26307,after,2,6013.0,drain line/tube damage,,-1
26308,before,-3,4165.0,drain line/tube damage,,4
26309,before,0,2784.0,drain line/tube damage,,0
26310,before,0,5754.0,drain line/tube damage,,0
26311,before,0,45.0,drain line/tube damage,,0
26312,before,-1,14.0,drain line/tube damage,,1
26313,before,-1,3919.0,drain line/tube damage,,3
26314,before,-4,92.0,drain line/tube damage,,0
26315,after,1,2816.0,drain line/tube damage,,-1
26316,same,0,76.0,drain line/tube damage,,-1
26317,before,-1,4648.0,drain line/tube damage,,0
26318,before,-1,7996.0,drain line/tube damage,,2
26319,after,1,45.0,drain line/tube damage,,-1
26320,before,-1,4385.0,drain line/tube damage,,1
26321,before,0,3578.0,drain line/tube damage,,0
26322,before,0,3622.0,drain line/tube damage,,0
26323,after,2,4279.0,drain line/tube damage,,-1
26324,same,0,528.0,drain line/tube damage,,-1
26325,after,1,4897.0,drain line/tube damage,,-1
26326,same,0,138.0,drain line/tube damage,,-1
26327,before,-2,239.0,drain line/tube damage,,3
26328,before,-3,5337.0,drain line/tube damage,,4
26329,before,0,6017.0,drain line/tube damage,,0
26330,after,1,2255.0,drain line/tube damage,,-1
26331,before,-2,5757.0,drain line/tube damage,,2
26332,before,-2,3049.0,drain line/tube damage,,3
26333,before,0,76.0,drain line/tube damage,,0
26334,before,0,107.0,drain line/tube damage,,0
26335,before,0,5320.0,drain line/tube damage,,0
26336,after,1,4106.0,drain line/tube damage,,-1
26337,after,1,3872.0,drain line/tube damage,,-1
26338,same,0,450.0,drain line/tube damage,,-1
26339,after,2,5008.0,drain line/tube damage,,-1
26340,before,0,60.0,drain line/tube damage,,0
26341,same,0,4831.0,drain line/tube damage,,-1
26342,after,1,4340.0,drain line/tube damage,,-1
26343,before,0,45.0,drain line/tube damage,,0
26344,before,0,136.0,drain line/tube damage,,0
26345,after,2,14.0,drain line/tube damage,,-1
26346,before,0,4043.0,drain line/tube damage,,0
26347,after,2,5237.0,drain line/tube damage,,-1
26348,same,0,5306.0,drain line/tube damage,,-1
26349,before,-4,4214.0,drain line/tube damage,,2
26350,after,1,6734.0,drain line/tube damage,,-1
26351,before,0,2457.0,drain line/tube damage,,0
26352,before,0,419.0,drain line/tube damage,,0
26353,before,0,60.0,drain line/tube damage,,0
26354,before,-2,4076.0,drain line/tube damage,,4
26355,after,1,11216.0,drain line/tube damage,,-1
26356,before,0,6951.0,drain line/tube damage,,0
26357,before,0,5710.0,drain line/tube damage,,0
26358,after,1,5101.0,drain line/tube damage,,-1
26359,same,0,574.0,drain line/tube damage,,-1
26360,same,0,6309.0,drain line/tube damage,,-1
26361,before,0,5755.0,drain line/tube damage,,0
26362,before,0,4400.0,drain line/tube damage,,0
26363,after,2,5411.0,drain line/tube damage,,-1
26364,before,-2,3017.0,drain line/tube damage,,4
26365,before,0,5943.0,drain line/tube damage,,0
26366,before,0,5663.0,drain line/tube damage,,0
26367,before,-2,5523.0,drain line/tube damage,,2
26368,before,0,4947.0,drain line/tube damage,,0
26369,before,-6,5284.0,drain line/tube damage,,1
26370,before,-1,14.0,drain line/tube damage,,4
26371,before,0,855.0,drain line/tube damage,,0
26372,after,1,8619.0,drain line/tube damage,,-1
26373,same,0,325.0,drain line/tube damage,,-1
26374,before,-1,5322.0,drain line/tube damage,,0
26375,same,0,403.0,drain line/tube damage,,-1
26376,before,0,5085.0,drain line/tube damage,,0
26377,before,-4,1943.0,drain line/tube damage,,4
26378,same,0,278.0,drain line/tube damage,,-1
26379,before,-2,4901.0,drain line/tube damage,,0
26380,same,0,3420.0,drain line/tube damage,,-1
26381,before,0,6470.0,drain line/tube damage,,0
26382,before,-2,3746.0,drain line/tube damage,,3
26383,same,0,465.0,drain line/tube damage,,-1
26384,after,2,154.0,drain line/tube damage,,-1
26385,before,0,4447.0,drain line/tube damage,,0
26386,after,2,4914.0,drain line/tube damage,,-1
26387,before,0,4604.0,drain line/tube damage,,0
26388,before,-2,4745.0,drain line/tube damage,,1
26389,before,-2,2427.0,drain line/tube damage,,0
26390,before,0,154.0,drain line/tube damage,,0
26391,before,0,29.0,drain line/tube damage,,0
26392,after,4,4154.0,drain line/tube damage,,-1
26393,before,-4,3734.0,drain line/tube damage,,1
26394,same,0,4481.0,drain line/tube damage,,-1
26395,after,1,14.0,drain line/tube damage,,-1
26396,same,0,325.0,drain line/tube damage,,-1
26397,before,-1,14.0,drain line/tube damage,,3
26398,before,0,3561.0,drain line/tube damage,,0
26399,same,0,76.0,drain line/tube damage,,-1
26400,before,-6,5567.0,drain line/tube damage,,3
26401,before,0,4650.0,drain line/tube damage,,0
26402,before,0,232.0,drain line/tube damage,,0
26403,after,1,29.0,drain line/tube damage,,-1
26404,before,-2,185.0,drain line/tube damage,,0
26405,before,0,5039.0,drain line/tube damage,,0
26406,after,1,14.0,drain line/tube damage,,-1
26407,after,1,5087.0,drain line/tube damage,,-1
26408,before,0,4729.0,drain line/tube damage,,0
26409,before,0,325.0,drain line/tube damage,,0
26410,before,-1,4324.0,drain line/tube damage,,2
26411,same,0,481.0,drain line/tube damage,,-1
26412,after,2,4512.0,drain line/tube damage,,-1
26413,same,0,278.0,drain line/tube damage,,-1
26414,after,2,4419.0,drain line/tube damage,,-1
26415,after,2,5455.0,drain line/tube damage,,-1
26416,before,-9,8578.0,drain line/tube damage,,4
26417,before,0,3531.0,drain line/tube damage,,0
26418,same,0,5912.0,drain line/tube damage,,-1
26419,before,-4,4294.0,drain line/tube damage,,4
26420,after,3,12546.0,drain line/tube damage,,-1
26421,before,-2,3979.0,drain line/tube damage,,2
26422,after,1,4512.0,drain line/tube damage,,-1
26423,before,-4,1835.0,drain line/tube damage,,4
26424,before,-2,6620.0,drain line/tube damage,,4
26425,after,1,5433.0,drain line/tube damage,,-1
26426,before,-1,2440.0,drain line/tube damage,,4
26427,after,1,5118.0,drain line/tube damage,,-1
26428,after,2,5278.0,drain line/tube damage,,-1
26429,before,0,45.0,drain line/tube damage,,0
26430,after,3,169.0,drain line/tube damage,,-1
26431,before,0,387.0,drain line/tube damage,,0
26432,same,0,512.0,drain line/tube damage,,-1
26433,after,1,6318.0,drain line/tube damage,,-1
26434,same,0,3981.0,drain line/tube damage,,-1
26435,before,-1,4803.0,drain line/tube damage,,0
26436,before,-1,5222.0,drain line/tube damage,,1
26437,before,-2,5507.0,drain line/tube damage,,3
26438,after,1,6120.0,drain line/tube damage,,-1
26439,before,0,4325.0,drain line/tube damage,,0
26440,after,1,14124.0,drain line/tube damage,,-1
26441,before,-1,4714.0,drain line/tube damage,,1
26442,after,1,3686.0,drain line/tube damage,,-1
26443,after,1,6051.0,drain line/tube damage,,-1
26444,before,0,29.0,drain line/tube damage,,0
26445,after,1,4665.0,drain line/tube damage,,-1
26446,before,-4,6887.0,drain line/tube damage,,3
26447,before,-2,4972.0,baffle mount loose/damage,baffle,3
26448,same,0,419.0,baffle mount loose/damage,baffle,-1
26449,before,-4,5380.0,baffle mount loose/damage,baffle,0
26450,before,-5,5290.0,baffle mount loose/damage,baffle,4
26451,after,3,5243.0,baffle mount loose/damage,baffle,-1
26452,after,1,4837.0,baffle mount loose/damage,baffle,-1
26453,after,3,60.0,baffle mount loose/damage,baffle,-1
26454,before,-1,6144.0,baffle mount loose/damage,baffle,3
26455,before,-4,4340.0,baffle mount loose/damage,baffle,3
26456,before,-1,9650.0,baffle mount loose/damage,baffle,1
26457,after,1,6889.0,baffle mount loose/damage,baffle,-1
26458,before,-3,4491.0,baffle mount loose/damage,baffle,1
26459,before,-4,12063.0,baffle mount loose/damage,baffle,4
26460,before,-1,4954.0,baffle mount loose/damage,baffle,1
26461,same,0,76.0,baffle mount loose/damage,baffle,-1
26462,before,-4,92.0,baffle mount loose/damage,baffle,3
26463,before,-2,5798.0,baffle mount loose/damage,baffle,4
26464,before,-2,7671.0,baffle mount loose/damage,baffle,2
26465,before,-2,5112.0,baffle mount loose/damage,baffle,2
26466,same,0,3936.0,baffle mount loose/damage,baffle,-1
26467,same,0,247.0,baffle mount loose/damage,baffle,-1
26468,before,-4,14.0,baffle mount loose/damage,baffle,2
26469,after,1,2442.0,baffle mount loose/damage,baffle,-1
26470,before,-1,4482.0,baffle mount loose/damage,baffle,0
26471,before,-2,4745.0,baffle mount loose/damage,baffle,4
26472,after,1,76.0,baffle mount loose/damage,baffle,-1
26473,before,-4,5088.0,baffle mount loose/damage,baffle,4
26474,before,-4,4835.0,baffle mount loose/damage,baffle,2
26475,same,0,29.0,baffle mount loose/damage,baffle,-1
26476,same,0,263.0,baffle mount loose/damage,baffle,-1
26477,after,1,4713.0,baffle mount loose/damage,baffle,-1
26478,same,0,60.0,baffle mount loose/damage,baffle,-1
26479,before,-1,4309.0,baffle mount loose/damage,baffle,1
26480,before,0,14.0,baffle mount loose/damage,baffle,0
26481,before,-2,4636.0,baffle mount loose/damage,baffle,4
26482,after,1,5618.0,baffle mount loose/damage,baffle,-1
26483,after,2,76.0,baffle mount loose/damage,baffle,-1
26484,before,-5,1851.0,baffle mount loose/damage,baffle,4
26485,before,0,263.0,baffle mount loose/damage,baffle,0
26486,after,1,4169.0,baffle mount loose/damage,baffle,-1
26487,before,-5,5150.0,baffle mount loose/damage,baffle,2
26488,same,0,2255.0,baffle mount loose/damage,baffle,-1
26489,same,0,294.0,baffle mount loose/damage,baffle,-1
26490,after,1,3749.0,baffle mount loose/damage,baffle,-1
26491,after,1,4759.0,baffle mount loose/damage,baffle,-1
26492,before,-4,60.0,baffle mount loose/damage,baffle,1
26493,before,-3,29.0,baffle mount loose/damage,baffle,0
26494,after,1,3562.0,baffle mount loose/damage,baffle,-1
26495,before,-4,1228.0,baffle mount loose/damage,baffle,1
26496,after,2,6107.0,baffle mount loose/damage,baffle,-1
26497,same,0,216.0,baffle mount loose/damage,baffle,-1
26498,same,0,4854.0,baffle mount loose/damage,baffle,-1
26499,before,-1,6283.0,baffle mount loose/damage,baffle,2
26500,same,0,201.0,baffle mount loose/damage,baffle,-1
26501,after,9,995.0,baffle mount loose/damage,baffle,-1
26502,same,0,434.0,baffle mount loose/damage,baffle,-1
26503,before,-1,45.0,baffle mount loose/damage,baffle,3
26504,after,1,5087.0,baffle mount loose/damage,baffle,-1
26505,after,1,1975.0,baffle mount loose/damage,baffle,-1
26506,after,9,169.0,baffle mount loose/damage,baffle,-1
26507,same,0,6735.0,baffle mount loose/damage,baffle,-1
26508,after,1,11498.0,baffle mount loose/damage,baffle,-1
26509,same,0,4419.0,baffle mount loose/damage,baffle,-1
26510,before,-2,4646.0,baffle mount loose/damage,baffle,1
26511,after,3,5862.0,baffle mount loose/damage,baffle,-1
26512,before,-2,2956.0,baffle mount loose/damage,baffle,3
26513,before,-4,5037.0,baffle mount loose/damage,baffle,0
26514,before,-1,8794.0,baffle mount loose/damage,baffle,0
26515,same,0,3687.0,baffle mount loose/damage,baffle,-1
26516,after,3,1104.0,baffle mount loose/damage,baffle,-1
26517,before,-3,4740.0,baffle mount loose/damage,baffle,2
26518,after,3,10681.0,baffle mount loose/damage,baffle,-1
26519,same,0,4013.0,baffle mount loose/damage,baffle,-1
26520,after,1,4543.0,baffle mount loose/damage,baffle,-1
26521,after,1,7639.0,baffle mount loose/damage,baffle,-1
26522,after,1,6502.0,baffle mount loose/damage,baffle,-1
26523,same,0,14.0,baffle mount loose/damage,baffle,-1
26524,same,0,216.0,baffle mount loose/damage,baffle,-1
26525,before,-1,2536.0,baffle mount loose/damage,baffle,0
26526,after,1,4294.0,baffle mount loose/damage,baffle,-1
26527,after,1,76.0,baffle mount loose/damage,baffle,-1
26528,same,0,341.0,baffle mount loose/damage,baffle,-1
26529,after,1,45.0,baffle mount loose/damage,baffle,-1
26530,after,1,29.0,baffle mount loose/damage,baffle,-1
26531,same,0,278.0,baffle mount loose/damage,baffle,-1
26532,same,0,278.0,baffle mount loose/damage,baffle,-1
26533,same,0,6501.0,baffle mount loose/damage,baffle,-1
26534,same,0,2862.0,baffle mount loose/damage,baffle,-1
26535,after,1,2722.0,baffle mount loose/damage,baffle,-1
26536,after,8,29.0,baffle mount loose/damage,baffle,-1
26537,after,1,263.0,baffle mount loose/damage,baffle,-1
26538,after,1,3672.0,baffle mount loose/damage,baffle,-1
26539,before,-5,4481.0,baffle mount loose/damage,baffle,1
26540,same,0,5041.0,baffle mount loose/damage,baffle,-1
26541,after,1,7318.0,baffle mount loose/damage,baffle,-1
26542,before,-1,7905.0,baffle mount loose/damage,baffle,2
26543,before,-1,5655.0,baffle mount loose/damage,baffle,0
26544,same,0,294.0,baffle mount loose/damage,baffle,-1
26545,before,-3,5966.0,baffle mount loose/damage,baffle,3
26546,same,0,7764.0,baffle mount loose/damage,baffle,-1
26547,same,0,247.0,baffle mount loose/damage,baffle,-1
26548,same,0,263.0,baffle mount loose/damage,baffle,-1
26549,after,1,4181.0,baffle mount loose/damage,baffle,-1
26550,after,1,7857.0,baffle mount loose/damage,baffle,-1
26551,before,-1,4761.0,baffle mount loose/damage,baffle,4
26552,before,-5,4917.0,baffle mount loose/damage,baffle,3
26553,after,1,3531.0,baffle mount loose/damage,baffle,-1
26554,same,0,29.0,baffle mount loose/damage,baffle,-1
26555,after,1,4698.0,baffle mount loose/damage,baffle,-1
26556,after,2,4527.0,baffle mount loose/damage,baffle,-1
26557,before,-3,6081.0,baffle mount loose/damage,baffle,0
26558,after,2,4833.0,baffle mount loose/damage,baffle,-1
26559,after,1,5626.0,baffle spring damage,baffle,-1
26560,after,1,3407.0,baffle spring damage,baffle,-1
26561,before,-1,4807.0,baffle spring damage,baffle,4
26562,same,0,4512.0,baffle spring damage,baffle,-1
26563,after,1,4481.0,baffle spring damage,baffle,-1
26564,same,0,356.0,baffle spring damage,baffle,-1
26565,before,-1,7593.0,baffle spring damage,baffle,3
26566,after,1,5554.0,baffle spring damage,baffle,-1
26567,before,-2,12012.0,baffle spring damage,baffle,3
26568,before,-2,5631.0,baffle spring damage,baffle,3
26569,after,5,5569.0,baffle spring damage,baffle,-1
26570,same,0,621.0,baffle spring damage,baffle,-1
26571,before,-2,6454.0,baffle spring damage,baffle,2
26572,after,1,4729.0,baffle spring damage,baffle,-1
26573,after,13,3902.0,baffle spring damage,baffle,-1
26574,after,5,4932.0,baffle spring damage,baffle,-1
26575,before,-2,1352.0,baffle spring damage,baffle,0
26576,same,0,294.0,baffle spring damage,baffle,-1
26577,before,-1,4822.0,baffle spring damage,baffle,4
26578,same,0,5959.0,baffle spring damage,baffle,-1
26579,same,0,372.0,baffle spring damage,baffle,-1
26580,same,0,278.0,baffle spring damage,baffle,-1
26581,before,-1,4948.0,baffle spring damage,baffle,1
26582,before,-2,29.0,baffle spring damage,baffle,2
26583,after,1,5618.0,baffle spring damage,baffle,-1
26584,before,-4,14.0,baffle spring damage,baffle,2
26585,before,-1,14.0,baffle spring damage,baffle,0
26586,after,2,4059.0,baffle spring damage,baffle,-1
26587,after,7,294.0,baffle spring damage,baffle,-1
26588,after,2,5073.0,baffle spring damage,baffle,-1
26589,same,0,3252.0,baffle spring damage,baffle,-1
26590,same,0,5268.0,baffle spring damage,baffle,-1
26591,same,0,14.0,baffle spring damage,baffle,-1
